ID	Longitud	Latitud	Region_Homogenea	Departamento	Municipio	2025-2	2025-3	2025-4	2025-5	2025-6	2025-7
3985	-74.825	8.375	Sinú - San Jorge - Porce	CÓRDOBA	AYAPEL	14.7	12	43.3	30.5	8.8	36.6
3986	-74.775	8.375	Sinú - San Jorge - Porce	SUCRE	GUARANDA	11.9	13	42.9	32.7	9.5	43.1
3987	-74.725	8.375	Sinú - San Jorge - Porce	SUCRE	GUARANDA	12.7	11.3	41.8	34.1	8.9	41.9
3988	-74.675	8.375	Sinú - San Jorge - Porce	SUCRE	GUARANDA	13.2	11	38.5	33.3	10.5	42.4
3989	-74.625	8.375	Sinú - San Jorge - Porce	SUCRE	GUARANDA	15.8	10.3	39.9	42.6	14.5	46.2
3990	-74.575	8.375	Sinú - San Jorge - Porce	BOLÍVAR	SAN JACINTO DEL CAUCA	15.4	11.2	39.5	47.6	18.8	49.6
3991	-74.525	8.375	Sinú - San Jorge - Porce	BOLÍVAR	ACHÍ	17.2	11.7	39.1	51.3	20.7	49.4
3992	-74.475	8.375	Sinú - San Jorge - Porce	BOLÍVAR	MONTECRISTO	16.2	11.1	41.6	47.2	16.6	45.4
3993	-74.425	8.375	Sinú - San Jorge - Porce	BOLÍVAR	TIQUISIO	17	12.5	39.9	47.6	17.9	46.2
3994	-74.375	8.375	Sinú - San Jorge - Porce	BOLÍVAR	TIQUISIO	16.8	10.5	40.3	51.1	20.2	47
3995	-74.325	8.375	Sinú - San Jorge - Porce	BOLÍVAR	TIQUISIO	16.2	9.6	43.4	47.1	19.7	49.8
3996	-74.275	8.375	Sinú - San Jorge - Porce	BOLÍVAR	TIQUISIO	18	9.6	46.4	44.3	19.6	48.8
3997	-74.225	8.375	Sinú - San Jorge - Porce	BOLÍVAR	NOROSÍ	19.4	10	42.5	38.2	15.1	45
3998	-74.175	8.375	Sinú - San Jorge - Porce	BOLÍVAR	RÍO VIEJO	19.2	10.3	40.5	35	13.2	40.2
3999	-74.125	8.375	Sinú - San Jorge - Porce	BOLÍVAR	ARENAL	22.7	9.8	42.1	33.4	13.2	38.9
4000	-74.075	8.375	Sinú - San Jorge - Porce	BOLÍVAR	ARENAL	20.8	9.9	38.7	33.1	15.2	38.9
4001	-74.025	8.375	Sinú - San Jorge - Porce	BOLÍVAR	ARENAL	21.9	10.2	40.4	33.6	18.6	39
4002	-73.975	8.375	Sinú - San Jorge - Porce	BOLÍVAR	MORALES	21.2	9.9	39.2	29.7	15.4	31.3
4003	-73.925	8.375	Sinú - San Jorge - Porce	BOLÍVAR	ARENAL	21.8	9.6	40.2	29.5	17.1	36.7
4004	-73.875	8.375	Sinú - San Jorge - Porce	BOLÍVAR	MORALES	19.8	9.9	42.3	31.6	20.6	38.4
4005	-73.825	8.375	Sinú - San Jorge - Porce	BOLÍVAR	MORALES	16.9	9.9	46.1	32.7	23	42.4
4006	-73.775	8.375	Sogamoso - Lebrija - altiplano	BOLÍVAR	MORALES	15.3	36.4	43.6	34.7	37	26.6
4007	-73.725	8.375	Sogamoso - Lebrija - altiplano	CESAR	GAMARRA	14.8	43.6	45.1	33.1	36.2	27.6
4008	-73.675	8.375	Sogamoso - Lebrija - altiplano	CESAR	GAMARRA	15.4	46.2	46.3	31.9	36.2	26.4
4009	-73.625	8.375	Sogamoso - Lebrija - altiplano	CESAR	AGUACHICA	15.3	51.4	47.9	32.1	34.8	26.3
4010	-73.575	8.375	Sogamoso - Lebrija - altiplano	CESAR	AGUACHICA	13.4	47.1	42.1	31.1	36.7	26.2
4011	-73.525	8.375	Sogamoso - Lebrija - altiplano	CESAR	AGUACHICA	15.5	47.9	40.9	28.7	34.9	24.4
4012	-73.475	8.375	Sogamoso - Lebrija - altiplano	NORTE DE SANTANDER	OCAÑA	15.7	48.2	46.7	29.8	34.8	22.6
4013	-73.425	8.375	Catatumbo	NORTE DE SANTANDER	OCAÑA	38.3	43.5	34.8	36.8	20.8	26.8
4014	-73.375	8.375	Catatumbo	CESAR	GONZÁLEZ	38.1	41	30.7	32.3	21.3	27.7
4015	-73.325	8.375	Catatumbo	NORTE DE SANTANDER	OCAÑA	34.2	42.6	28	29.2	20.9	27.1
4016	-73.275	8.375	Catatumbo	NORTE DE SANTANDER	SAN CALIXTO	34.6	45.2	27.9	32.4	20.9	25.1
4017	-73.225	8.375	Catatumbo	NORTE DE SANTANDER	SAN CALIXTO	34.3	46.2	39.9	37.2	21.3	27.5
4018	-73.175	8.375	Catatumbo	NORTE DE SANTANDER	HACARÍ	35.6	45.2	40.7	36.7	19.2	26.3
4019	-73.125	8.375	Catatumbo	NORTE DE SANTANDER	HACARÍ	37.3	41.5	37	35.6	18.3	27.6
4020	-73.075	8.375	Catatumbo	NORTE DE SANTANDER	HACARÍ	38.7	39.6	32.5	37.9	19.3	26
4021	-73.025	8.375	Catatumbo	NORTE DE SANTANDER	HACARÍ	37.7	42.7	31.5	37.8	21.4	31.1
4022	-72.975	8.375	Catatumbo	NORTE DE SANTANDER	SARDINATA	40.3	48.3	43.3	38.8	23.8	38.2
4023	-72.925	8.375	Catatumbo	NORTE DE SANTANDER	SARDINATA	41	47.6	44.7	42	29.8	37.5
4024	-72.875	8.375	Catatumbo	NORTE DE SANTANDER	SARDINATA	38.2	37.7	43.3	49.2	31	35
4025	-72.825	8.375	Catatumbo	NORTE DE SANTANDER	SARDINATA	36.6	35.1	39.8	47.3	28.1	34.1
4026	-72.775	8.375	Catatumbo	NORTE DE SANTANDER	SARDINATA	34.8	31.8	31.8	47.6	31.8	34.8
4027	-72.725	8.375	Catatumbo	NORTE DE SANTANDER	SARDINATA	41.3	35	40.3	50.8	35.1	39.3
4028	-72.675	8.375	Catatumbo	NORTE DE SANTANDER	SARDINATA	38.3	33.5	38.5	45.2	33.2	37.7
4029	-72.625	8.375	Catatumbo	NORTE DE SANTANDER	SARDINATA	37.8	31.8	38.4	40.5	32.1	36.2
4030	-72.575	8.375	Catatumbo	NORTE DE SANTANDER	TIBÚ	41	33.1	40.4	36.2	34.3	33
4031	-72.525	8.375	Catatumbo	NORTE DE SANTANDER	TIBÚ	40.5	36.8	37.3	30.6	30.9	30.4
4032	-72.475	8.375	Catatumbo	NORTE DE SANTANDER	SAN JOSÉ DE CÚCUTA	41.4	36.3	40.2	26.7	33.2	29.7
4033	-72.425	8.375	Catatumbo	NORTE DE SANTANDER	PUERTO SANTANDER	41.9	35.6	42.3	27.5	36.2	31.9
4034	-72.375	8.375	Catatumbo	NORTE DE SANTANDER	PUERTO SANTANDER	43.6	37.8	40.8	25.4	33.4	34
4035	-77.375	8.325	Sinú - San Jorge - Porce	CHOCÓ	ACANDÍ	21.5	7.7	36.5	26.7	49.7	55
4036	-77.325	8.325	Sinú - San Jorge - Porce	CHOCÓ	ACANDÍ	21	7.8	34.9	27.8	59.8	57.5
4037	-77.275	8.325	Sinú - San Jorge - Porce	CHOCÓ	ACANDÍ	22	6.4	36	39.2	61.3	56.7
4038	-77.225	8.325	Sinú - San Jorge - Porce	CHOCÓ	ACANDÍ	23.4	7.4	32.1	36.8	58	52
4039	-77.175	8.325	Sinú - San Jorge - Porce	CHOCÓ	ACANDÍ	22.6	6.7	33.8	36.4	64.2	54.7
4040	-77.125	8.325	Sinú - San Jorge - Porce	CHOCÓ	UNGUÍA	21.6	6.8	35.5	32.9	61.6	55.1
4041	-77.075	8.325	Sinú - San Jorge - Porce	CHOCÓ	ACANDÍ	20.3	7.2	36.6	35.3	72.8	54.8
4042	-76.775	8.325	Sinú - San Jorge - Porce	ANTIOQUIA	NECOCLÍ	19.9	8.8	29.7	29.7	66.2	44.5
4043	-76.725	8.325	Sinú - San Jorge - Porce	ANTIOQUIA	NECOCLÍ	22.2	8.1	28.5	22.5	28.3	34.8
4044	-76.675	8.325	Sinú - San Jorge - Porce	ANTIOQUIA	NECOCLÍ	22.2	7.9	29.4	24.5	24.9	33.7
4045	-76.625	8.325	Sinú - San Jorge - Porce	ANTIOQUIA	TURBO	20.1	9	29.7	26.2	22.7	33.5
4046	-76.575	8.325	Sinú - San Jorge - Porce	ANTIOQUIA	TURBO	21.1	8.9	28.8	26.9	18.6	32.5
4047	-76.525	8.325	Sinú - San Jorge - Porce	ANTIOQUIA	TURBO	20	8.5	25.6	28.1	17.9	30.4
4048	-76.475	8.325	Sinú - San Jorge - Porce	ANTIOQUIA	TURBO	23.5	8.1	24.6	25.2	14.7	34.5
4049	-76.425	8.325	Sinú - San Jorge - Porce	ANTIOQUIA	TURBO	22.9	8.5	25.8	27.9	14.9	31.3
4050	-76.375	8.325	Sinú - San Jorge - Porce	ANTIOQUIA	SAN PEDRO DE URABÁ	23.3	7.9	27.6	22.1	13.4	29.4
4051	-76.325	8.325	Sinú - San Jorge - Porce	ANTIOQUIA	SAN PEDRO DE URABÁ	21.7	7.8	28.2	21.4	12.2	33.3
4052	-76.275	8.325	Sinú - San Jorge - Porce	CÓRDOBA	VALENCIA	21.9	7.2	26.8	26.6	14.2	31.1
4053	-76.225	8.325	Sinú - San Jorge - Porce	CÓRDOBA	VALENCIA	22	8	25.7	23.4	13.2	34
4054	-76.175	8.325	Sinú - San Jorge - Porce	CÓRDOBA	VALENCIA	20.1	8.5	25.5	20.6	14.9	29.8
4055	-76.125	8.325	Sinú - San Jorge - Porce	CÓRDOBA	VALENCIA	18.3	9.7	23	23.4	12.8	28.2
4056	-76.075	8.325	Sinú - San Jorge - Porce	CÓRDOBA	VALENCIA	15.3	9.4	24.2	30.1	12.2	24.4
4057	-76.025	8.325	Sinú - San Jorge - Porce	CÓRDOBA	TIERRALTA	14	10	22.2	28.8	12.8	23.4
