ID	Longitud	Latitud	Region_Homogenea	Departamento	Municipio	2025-2	2025-3	2025-4	2025-5	2025-6	2025-7
1	-81.375	13.375	San Andrés y Providencia	ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA	PROVIDENCIA	3	3	3	2	1	1
2	-81.375	13.325	San Andrés y Providencia	ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA	PROVIDENCIA	3	3	3	2	1	1
3	-81.725	12.575	San Andrés y Providencia	ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA	SAN ANDRÉS	2	3	3	2	1	1
4	-81.675	12.575	San Andrés y Providencia	ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA	SAN ANDRÉS	2	3	3	1	1	1
5	-81.725	12.525	San Andrés y Providencia	ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA	SAN ANDRÉS	2	3	3	1	1	1
6	-81.725	12.475	San Andrés y Providencia	ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA	SAN ANDRÉS	2	3	3	1	1	1
7	-71.675	12.475	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
8	-71.725	12.425	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
9	-71.675	12.425	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
10	-71.625	12.425	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
11	-71.575	12.425	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	-999	-999	3
12	-71.525	12.425	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
13	-71.475	12.425	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
14	-71.875	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	3	3	3
15	-71.825	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	3	3	3
16	-71.775	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
17	-71.725	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
18	-71.675	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	3	3	3	3
19	-71.625	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
20	-71.575	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	3	3	3
21	-71.525	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	3	3	3
22	-71.475	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	3	3	3
23	-71.425	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	3	3	3
24	-71.375	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	3	3	3
25	-71.325	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	3	3	3
26	-71.925	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
27	-71.875	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	2	1	3	3
28	-71.825	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	3	3	3
29	-71.775	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	3	3	3
30	-71.725	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
31	-71.675	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	3	3	3
32	-71.625	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	3	3	3
33	-71.575	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
34	-71.525	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
35	-71.475	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	3	1	3	3
36	-71.425	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	2	1	3	3
37	-71.375	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
38	-71.325	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	3	3	3
39	-71.275	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	3	3	3
40	-71.225	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	3	3	3
41	-71.975	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	3	2	1	1	3	3
42	-71.925	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
43	-71.875	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
44	-71.825	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
45	-71.775	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
46	-71.725	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	3
47	-71.675	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
48	-71.625	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
49	-71.575	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
50	-71.525	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
51	-71.475	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	2
52	-71.425	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	2
53	-71.375	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	2
54	-71.325	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
55	-71.275	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
56	-71.225	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	3	3	3
57	-72.175	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
58	-72.125	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
59	-72.075	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
60	-72.025	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	3
61	-71.975	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
62	-71.875	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
63	-71.825	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
64	-71.775	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
65	-71.725	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	3
66	-71.675	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	3
67	-71.625	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	2
68	-71.575	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	2
69	-71.525	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
70	-71.475	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
71	-71.425	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
72	-71.375	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
73	-71.325	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
74	-71.275	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
75	-71.225	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
76	-71.175	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	3	3	3
77	-72.175	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
78	-72.125	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
79	-72.075	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
80	-72.025	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	-999	3	3	3
81	-71.975	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
82	-71.925	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
83	-71.875	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	2	1	1	3	3
84	-71.825	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	1	-999	3
85	-71.775	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
86	-71.725	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	2	1	1	3	3
87	-71.675	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
88	-71.625	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	3
89	-71.575	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	3
90	-71.525	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	3
91	-71.475	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	2
92	-71.425	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	2
93	-71.375	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
94	-71.325	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
95	-71.275	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
96	-71.225	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
97	-71.175	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
98	-72.125	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
99	-72.075	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
100	-72.025	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
101	-71.975	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
102	-71.925	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
103	-71.875	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
104	-71.825	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
105	-71.775	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	-999	-999	-999	3
106	-71.725	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	-999	-999	3
107	-71.675	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
108	-71.625	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	1	-999	3
109	-71.575	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
110	-71.525	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	3	1	3	3
111	-71.475	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
112	-71.425	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
113	-71.375	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
114	-71.325	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	3	3	3
115	-71.275	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	3	3	3
116	-71.225	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
117	-71.175	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
118	-71.125	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	3	3	3
119	-72.175	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
120	-72.125	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
121	-72.075	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	2
122	-72.025	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
123	-71.975	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
124	-71.925	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
125	-71.875	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
126	-71.825	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
127	-71.775	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	3
128	-71.725	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	-999	-999	-999	3
129	-71.675	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
130	-71.625	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	3
131	-71.575	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	3
132	-71.525	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	3	3	3
133	-71.475	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	3	3	3
134	-71.425	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	3	3	3
135	-71.375	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	3	3	3
136	-71.325	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	-999	-999	3
137	-71.275	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
138	-71.225	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
139	-71.175	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	-999	-999	3
140	-71.125	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	-999	-999	3
141	-72.175	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
142	-72.125	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
143	-72.075	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	2	-999	1	1	3	3
144	-72.025	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	2
145	-71.975	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
146	-71.925	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
147	-71.875	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
148	-71.825	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	3	3	3
149	-71.775	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
150	-71.725	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	2	1	3	3
151	-71.675	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
152	-71.625	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	3
153	-71.575	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
154	-71.525	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
155	-71.475	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
156	-71.425	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	-999	-999	-999	3
157	-71.375	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
158	-71.325	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
159	-71.275	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	-999	-999	3
160	-71.225	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	3	2	-999	-999	-999	3
161	-71.175	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	3	3	3
162	-71.125	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	-999	-999	3
163	-72.225	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
164	-72.175	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
165	-72.125	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
166	-72.075	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	2	-999	1	1	3	3
167	-72.025	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
168	-71.975	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	2
169	-71.925	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	3
170	-71.875	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	3
171	-71.825	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	3
172	-71.775	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	3
173	-71.725	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
174	-71.675	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
175	-71.625	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
176	-71.575	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	-999	-999	3
177	-71.525	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
178	-71.475	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
179	-71.425	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	3	2	-999	-999	-999	3
180	-71.375	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	-999	-999	-999	3
181	-71.325	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
182	-71.275	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
183	-71.225	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	-999	-999	3
184	-71.175	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	1	3	3
185	-72.225	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
186	-72.175	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
187	-72.125	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
188	-72.075	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
189	-72.025	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
190	-71.975	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
191	-71.925	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	2
192	-71.875	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	3
193	-71.825	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	3
194	-71.775	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	3
195	-71.725	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
196	-71.675	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
197	-71.625	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	1	1	3	3
198	-71.575	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	-999	-999	3
199	-71.525	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	-999	-999	3
200	-71.475	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
201	-71.425	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	-999	-999	3
202	-71.375	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	-999	-999	-999	3
203	-71.325	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	-999	-999	3
204	-71.275	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	-999	-999	-999	3
205	-72.325	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
206	-72.275	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	2
207	-72.225	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
208	-72.175	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	2
209	-72.125	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
210	-72.075	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	1	-999	1	1	3	3
211	-72.025	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
212	-71.975	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
213	-71.925	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
214	-71.875	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
215	-71.825	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
216	-71.775	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
217	-71.725	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	2	3
218	-71.675	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
219	-71.625	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
220	-71.575	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	-999	-999	-999	3
221	-71.525	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	-999	-999	-999	3
222	-71.475	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	3
223	-71.425	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	3
224	-71.375	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
225	-71.325	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	3	3	3
226	-72.375	11.825	Caribe - Cesar	LA GUAJIRA	MANAURE	3	3	3	1	3	3
227	-72.325	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
228	-72.275	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	2
229	-72.225	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
230	-72.175	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
231	-72.125	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
232	-72.075	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
233	-72.025	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	3	1	3	3
234	-71.975	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
235	-71.925	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
236	-71.875	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
237	-71.825	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	1	3
238	-71.775	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	3
239	-71.725	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	3
240	-71.675	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	3	1	1	3	3
241	-71.625	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
242	-71.575	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	3
243	-71.525	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	3
244	-71.475	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	1	-999	-999	-999	-999	3
245	-71.425	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
246	-71.375	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
247	-71.325	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	-999	-999	3
248	-72.525	11.775	Caribe - Cesar	LA GUAJIRA	MANAURE	3	3	3	2	3	3
249	-72.475	11.775	Caribe - Cesar	LA GUAJIRA	MANAURE	3	3	1	1	3	3
250	-72.425	11.775	Caribe - Cesar	LA GUAJIRA	MANAURE	3	3	1	1	3	3
251	-72.375	11.775	Caribe - Cesar	LA GUAJIRA	MANAURE	3	3	1	1	3	3
252	-72.325	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	1	1	3	3
253	-72.275	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
254	-72.225	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
255	-72.175	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
256	-72.125	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	3	-999	1	1	3	3
257	-72.075	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	3	3	3
258	-72.025	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	3	3	3
259	-71.975	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	3	3	3
260	-71.925	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	3
261	-71.875	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
262	-71.825	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
263	-71.775	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
264	-71.725	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
265	-71.675	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	1	1	3	3
266	-71.625	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	3
267	-71.575	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	3	1	-999	-999	-999	3
268	-71.525	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	3	2	-999	-999	-999	3
269	-71.475	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	-999	-999	3
270	-71.425	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	3	3	3	-999	-999	3
271	-72.725	11.725	Caribe - Cesar	LA GUAJIRA	MANAURE	3	3	3	2	3	3
